ID,Valid Landslide,Latitude,Longitude,CURVATURE,TWI,SLOPE_deg,DEM,ASPECT_deg,LANDCOVER_CODE,ASPECT_sin,ASPECT_cos
860,1,-36.672908,174.484319,0.118649005889893,6.37334442138672,9.30346870422363,80.3252410888672,187.948791503906,4.0,-0.138287986610582,-0.990392060125278
861,1,-36.672828,174.482814,-0.183767080307007,4.23709583282471,24.8150444030762,64.1527252197266,310.975494384766,4.0,-0.75499011003968,0.655736176935719
862,1,-36.672972,174.476439,0.0369727611541748,5.32248258590698,19.3617115020752,54.9571533203125,46.5299797058105,7.0,0.725734449495113,0.687974933275934
863,1,-36.673025,174.476591,0.0854194164276123,4.92696237564087,19.1841812133789,53.5209350585938,46.6682777404785,7.0,0.727392937400162,0.686221184910786
864,1,-36.672068,174.473214,-0.265860557556152,5.19974565505981,25.9003276824951,90.4594802856445,45.9897232055664,4.0,0.719215192134144,0.694787382875831
865,1,-36.672926,174.47286,-0.47757625579834,4.22838258743286,34.9783630371094,108.976791381836,85.703125,4.0,0.997189221497073,0.0749243387028574
866,1,-36.672111,174.472429,0.108981132507324,4.37956809997559,21.8500194549561,109.097671508789,59.7027626037598,4.0,0.863419876175221,0.50448599328977
867,1,-36.671664,174.471677,0.280928611755371,4.48392629623413,24.3020286560059,100.010887145996,307.160705566406,4.0,-0.796944375168281,0.604052698766953
868,1,-36.673101,174.47008,0.749480724334717,4.01146173477173,23.4881057739258,93.1740798950195,326.403350830078,4.0,-0.553342836549471,0.832953603293356
869,1,-36.671946,174.459082,-0.226856768131256,7.08184051513672,4.61158609390259,10.8278493881226,225.245498657227,4.0,-0.710130063745325,-0.704070516756
870,1,-36.671683,174.460089,0.231152772903442,6.37020063400269,9.33224678039551,20.4014358520508,201.287322998047,4.0,-0.363045079846363,-0.93177157608469
871,1,-36.672936,174.460569,-0.0128075480461121,12.9407911300659,0.179177910089493,10.0704898834229,153.611038208008,4.0,0.44446260931127,-0.895797403950367
872,1,-36.672908,174.458782,-0.000128149986267,7.58519220352173,0.465613633394241,9.94876098632812,239.658798217773,4.0,-0.863032518177206,-0.505148366887107
873,1,-36.675416,174.466733,0.0589966773986816,5.14650297164917,18.05100440979,30.333251953125,213.64094543457,4.0,-0.553986640595121,-0.832525556389792
874,1,-36.67411,174.472892,0.587594509124756,3.84543347358704,18.8824291229248,108.568397521973,98.3439102172852,4.0,0.989414867090836,-0.145114509197475
875,1,-36.675692,174.474379,-0.3692626953125,4.73642635345459,22.8289775848389,80.7748184204102,182.118667602539,4.0,-0.0369692990668577,-0.99931640181001
876,1,-36.675776,174.473172,0.22052526473999,4.76332759857178,18.854320526123,96.6301803588867,106.141960144043,4.0,0.960575807177323,-0.278018198443256
877,1,-36.676519,174.473571,0.149238109588623,4.91930389404297,22.2463150024414,89.4953231811523,70.2593460083008,4.0,0.941231123242493,0.337763190178674
878,1,-36.67594,174.474947,1.17363929748535,3.83402967453003,27.426383972168,74.6404266357422,174.913604736328,4.0,0.0886577869587793,-0.996062145055002
879,1,-36.674106,174.475285,-0.223982334136963,5.08433389663696,21.6210231781006,66.1539306640625,120.499801635742,4.0,0.861630917589708,-0.507535379903232
880,1,-36.674006,174.476637,0.158178806304932,4.83406162261963,24.0097236633301,52.3574333190918,135.562973022461,4.0,0.700124917113389,-0.714020378166457
881,1,-36.674845,174.480881,1.72716379165649,3.73907995223999,29.710075378418,54.4474449157715,252.871887207031,4.0,-0.955648625690497,-0.29450925998322
882,1,-36.675634,174.481897,0.0328183174133301,4.41703605651855,21.1184692382812,39.2642059326172,143.725982666016,4.0,0.59164764310694,-0.806196667325041
883,1,-36.674145,174.482949,0.538194179534912,4.89569759368896,19.7469673156738,56.8366661071777,125.891975402832,4.0,0.810123757257522,-0.586258900083364
884,1,-36.674234,174.48269,1.05199217796326,4.83606386184692,14.2530097961426,59.6389389038086,141.949508666992,4.0,0.616355662779603,-0.787467902177299
885,1,-36.674028,174.484875,-0.416553020477295,4.57853841781616,29.9038028717041,66.3742752075195,263.808624267578,4.0,-0.994167208974518,-0.107849713026126
886,1,-36.674329,174.485971,-0.170183181762695,4.84559726715088,20.6775074005127,63.344898223877,95.6545028686523,4.0,0.995134123539149,-0.0985295700181914
887,1,-36.674408,174.485922,-0.05074143409729,4.67660617828369,20.4264488220215,63.1294059753418,97.686882019043,4.0,0.991013850141013,-0.133759294363738
888,1,-36.674481,174.485994,0.0591158866882324,4.45028638839722,20.4860401153564,62.8188400268555,101.037628173828,4.0,0.981501660722299,-0.19145362362559
889,1,-36.674735,174.488387,0.423884391784668,4.13812398910522,7.27288198471069,84.4113464355469,242.139770507812,4.0,-0.884090219552156,-0.467316256610254
890,1,-36.830673,174.431638,-0.433290004730225,4.25493717193604,29.5861301422119,76.4658966064453,347.987030029297,1.0,-0.208133107482485,0.978100510975066
891,1,-36.830624,174.430551,-0.456345081329346,3.2515287399292,42.89697265625,58.5987358093262,338.399230957031,10.0,-0.368137032420098,0.929771544714573
892,1,-36.830707,174.430383,0.289040803909302,2.08799266815186,44.755012512207,59.5832443237305,336.816925048828,10.0,-0.393670381824282,0.919251668736219
893,1,-36.829538,174.430393,-0.558635592460632,2.90737462043762,23.6029853820801,26.2837867736816,294.243316650391,2.0,-0.911809946272548,0.41061249600865
894,1,-36.830539,174.427237,-0.514987111091614,4.21783208847046,30.5075073242188,26.2344512939453,350.413024902344,3.0,-0.166544598463178,0.986033922703848
895,1,-36.830693,174.426949,0.914251804351807,2.25421214103699,40.0184669494629,30.3231506347656,337.032775878906,21.0,-0.390204492545122,0.920728219398973
896,1,-36.830582,174.427036,-0.700944662094116,2.53266453742981,32.4390640258789,24.1977863311768,334.345489501953,3.0,-0.432943545467901,0.90142103727264
897,1,-36.830679,174.426759,-0.853949785232544,3.87816095352173,39.609561920166,21.7350769042969,329.127838134766,21.0,-0.513124285944228,0.858314317237121
898,1,-36.830791,174.426515,-0.189617276191711,4.08728408813477,38.8572807312012,22.2736530303955,327.013946533203,21.0,-0.544434875627243,0.8388031152784
899,1,-36.831747,174.425009,2.34807276725769,2.53950262069702,32.2619552612305,9.64461326599121,292.334686279297,16.0,-0.92497982997607,0.380016202467002
900,1,-36.831027,174.425924,-0.182326138019562,4.47079229354858,32.6412544250488,14.9749765396118,315.164733886719,21.0,-0.705070824195719,0.709136892897252
901,1,-36.831399,174.432277,-1.0316014289856,7.21737670898438,19.40163230896,94.274528503418,258.946685791016,1.0,-0.981449209115123,-0.191722325062313
902,1,-36.831589,174.43293,0.0716686248779297,3.23944568634033,32.0864562988281,113.673034667969,291.3828125,1.0,-0.931165229147138,0.364597471230065
903,1,-36.831607,174.433281,-0.378072261810303,3.39801430702209,38.7487869262695,126.980079650879,304.461395263672,1.0,-0.824507634581083,0.565850828856428
904,1,-36.831836,174.432635,0.100171566009521,5.23957920074463,28.8749084472656,106.405212402344,275.404876708984,1.0,-0.995553951002794,0.0941930498642332
905,1,-36.832152,174.433122,-0.491023063659668,4.17736864089966,31.5312957763672,118.013092041016,235.976089477539,1.0,-0.828804139475211,-0.559538826524804
906,1,-36.832188,174.433563,-0.677394866943359,4.28142690658569,37.7428512573242,132.640319824219,224.843475341797,1.0,-0.705172420721313,-0.709035864434263
907,1,-36.831318,174.439843,-0.0285863876342773,6.82666444778442,5.45141410827637,138.511215209961,358.405578613281,4.0,-0.0278243113831367,0.999612828897296
910,1,-36.832575,174.434063,0.813484191894531,4.32391357421875,32.4523086547852,153.114990234375,299.094604492188,1.0,-0.87381801706052,0.486253095682096
911,1,-36.832702,174.433834,0.838994979858398,2.98779034614563,38.8819541931152,146.415161132812,295.361389160156,1.0,-0.903624141231259,0.428326290792511
912,1,-36.833793,174.428187,-1.11112594604492,4.30509567260742,47.201717376709,52.016544342041,271.619384765625,2.0,-0.999600611158173,0.0282598331949712
913,1,-36.833637,174.428291,0.465810298919678,4.7064905166626,43.2221031188965,57.7760276794434,268.895294189453,2.0,-0.999814132027255,-0.0192795590869549
914,1,-36.833886,174.428216,-1.15222930908203,4.15887975692749,48.3665351867676,52.3175354003906,274.245056152344,2.0,-0.997256575943301,0.0740224407719875
915,1,-36.833998,174.428173,-1.29548311233521,3.50639081001282,50.1991119384766,53.592960357666,277.249633789062,2.0,-0.992005756271094,0.126192628647692
916,1,-36.834048,174.428162,-2.05879211425781,3.83781766891479,45.9561653137207,47.4736251831055,276.910766601562,2.0,-0.992734749170541,0.120323388371934
917,1,-36.834207,174.428219,-0.447016954421997,4.38147258758545,50.210018157959,56.4395179748535,277.805023193359,2.0,-0.990735938308235,0.135802432027194
918,1,-36.834291,174.428253,-0.305753946304321,4.70765829086304,49.1216354370117,57.300422668457,277.332672119141,16.0,-0.991821824506387,0.127630201883498
919,1,-36.833187,174.42705,-0.744667649269104,5.30838537216187,29.0035381317139,24.8309516906738,187.351135253906,16.0,-0.127949802387642,-0.991780645137302
920,1,-36.833379,174.426695,0.442202389240265,2.60747885704041,30.5304489135742,14.726095199585,202.210647583008,16.0,-0.378012839805911,-0.925800352636502
