Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate,slope,land_cover
1.1,1,-36.307501,174.419798,1727468.31,5981009.05,D    +E,Low Producing Grassland
225.0,1,-36.30772,174.419394,1727431.71,5980985.23,D    +E,Low Producing Grassland
46.0,1,-36.307785,174.419621,1727451.99,5980977.74,D    +E,Low Producing Grassland
9.0,1,-36.27064,174.707737,1753393.57,5984680.34,E    +D,Low Producing Grassland
46.0,1,-36.271645,174.724841,1754928.0,5984541.54,F,Low Producing Grassland
46.0,1,-36.275029,174.717264,1754240.71,5984178.27,F,Low Producing Grassland
46.0,1,-36.274846,174.71745,1754257.75,5984198.28,F,Low Producing Grassland
9.0,1,-36.271934,174.714768,1754022.56,5984525.55,F,Low Producing Grassland
46.0,1,-36.274724,174.700904,1752771.76,5984238.1,A,Low Producing Grassland
46.0,1,-36.274348,174.701275,1752805.84,5984279.159999999,A,Low Producing Grassland
46.0,1,-36.274579,174.701435,1752819.72,5984253.319999999,F    +G,Low Producing Grassland
46.0,1,-36.274564,174.699905,1752682.36,5984257.430000001,D    +E,Low Producing Grassland
9.0,1,-36.275493,174.696006,1752330.29,5984160.470000001,E    +F,Low Producing Grassland
46.0,1,-36.275287,174.697393,1752455.3,5984181.14,D    +E,Low Producing Grassland
46.0,1,-36.27479,174.697353,1752452.62,5984236.28,D    +E,Low Producing Grassland
9.0,1,-36.306326,174.397368,1725456.37,5981168.68,C    +D,Low Producing Grassland
225.0,1,-36.315655,174.4051,1726135.58,5980123.79,E    +D,Low Producing Grassland
46.0,1,-36.315538,174.40486,1726114.19,5980137.02,E    +D,Low Producing Grassland
46.0,1,-36.315461,174.404726,1726102.29,5980145.84,E    +D,Low Producing Grassland
46.0,1,-36.315516,174.404364,1726069.66,5980140.109999999,E    +D,Low Producing Grassland
46.0,1,-36.315495,174.40454,1726085.53,5980142.319999999,E    +D,Low Producing Grassland
46.0,1,-36.276625,174.705714,1753200.12,5984019.57,C    +D',Low Producing Grassland
46.0,1,-36.277816,174.700512,1752730.51,5983895.7,F    +G,Low Producing Grassland
225.0,1,-36.276413,174.698544,1752556.48,5984054.41,C    +D',Low Producing Grassland
46.0,1,-36.276418,174.697941,1752502.3,5984054.79,D    +E,Low Producing Grassland
46.0,1,-36.277003,174.69725,1752439.13,5983991.04,E    +F,Low Producing Grassland
225.0,1,-36.277281,174.696447,1752366.47,5983961.37,E    +F,Low Producing Grassland
46.0,1,-36.277336,174.696283,1752351.64,5983955.53,E    +F,Low Producing Grassland
9.0,1,-36.278175,174.695674,1752295.26,5983863.44,E    +F,Low Producing Grassland
46.0,1,-36.278246,174.695626,1752290.85,5983855.69,E    +F,Low Producing Grassland
46.0,1,-36.278344,174.695591,1752287.5,5983844.87,E    +F,Low Producing Grassland
9.0,1,-36.278608,174.695517,1752280.32,5983815.68,E    +F,Low Producing Grassland
9.0,1,-36.277977,174.690177,1751801.9,5983894.07,D    +E,Low Producing Grassland
46.0,1,-36.277814,174.690001,1751786.4,5983912.45,D    +E,Low Producing Grassland
46.0,1,-36.278087,174.6923,1751992.39,5983878.57,E    +F,Low Producing Grassland
46.0,1,-36.278143,174.692446,1752005.41,5983872.06,E    +F,Low Producing Grassland
46.0,1,-36.273594,174.688567,1751665.79,5984382.83,E    +F,Low Producing Grassland
46.0,1,-36.275043,174.688121,1751622.9,5984222.78,E    +F,Low Producing Grassland
46.0,1,-36.276986,174.690655,1751846.8,5984003.29,E    +F,Low Producing Grassland
46.0,1,-36.276886,174.69093,1751871.69,5984013.92,E    +F,Low Producing Grassland
46.0,1,-36.276015,174.691822,1751953.43,5984109.159999999,E    +F,Low Producing Grassland
46.0,1,-36.275917,174.690217,1751809.47,5984122.56,E    +F,Low Producing Grassland
46.0,1,-36.26914,174.692302,1752009.91,5984871.109999999,F,Low Producing Grassland
9.0,1,-36.269407,174.691698,1751955.16,5984842.39,F,Low Producing Grassland
9.0,1,-36.270412,174.692352,1752011.92,5984729.92,F,Low Producing Grassland
2.0,1,-36.270935,174.692503,1752024.46,5984671.619999999,F,Low Producing Grassland
9.0,1,-36.271923,174.693016,1752068.68,5984561.26,F,Low Producing Grassland
9.0,1,-36.274954,174.675833,1750519.32,5984251.79,E    +F,Low Producing Grassland
9.0,1,-36.275008,174.676088,1750542.11,5984245.470000001,E    +F,Low Producing Grassland
46.0,1,-36.274471,174.676428,1750573.69,5984304.430000001,E    +F,Low Producing Grassland
46.0,1,-36.27487,174.676645,1750592.36,5984259.83,E    +F,Low Producing Grassland
46.0,1,-37.087178,175.109949,1787532.08,5893373.819999999,F    +G,Sand or Gravel
225.0,1,-37.087446,175.110011,1787536.91,5893344.0,F    +G,Sand or Gravel
1.1,1,-37.088184,175.109723,1787509.49,5893262.63,F    +G,Sand or Gravel
46.0,1,-37.088156,175.101269,1786758.09,5893282.37,F    +G,Sand or Gravel
46.0,1,-37.087648,175.102173,1786839.68,5893336.98,F    +G,Sand or Gravel
5.382,1,-36.276961,174.681414,1751016.79,5984020.430000001,A,Low Producing Grassland
46.0,1,-36.278944,174.688556,1751654.4,5983789.35,D    +E,Low Producing Grassland
46.0,1,-36.280374,174.702426,1752897.44,5983608.92,F    +G,Low Producing Grassland
9.0,1,-36.279216,174.705963,1753217.44,5983731.73,C    +D',Low Producing Grassland
46.0,1,-36.279954,174.708043,1753402.76,5983646.63,E    +F,Low Producing Grassland
1.1,1,-36.279522,174.709839,1753564.92,5983691.619999999,E    +F,Low Producing Grassland
225.0,1,-36.279983,174.712023,1753760.19,5983637.06,E    +F,Low Producing Grassland
46.0,1,-36.282371,174.698001,1752496.08,5983394.31,F    +G,Low Producing Grassland
225.0,1,-37.086344,175.101261,1786761.82,5893483.49,F    +G,Sand or Gravel
46.0,1,-36.283392,174.688913,1751677.85,5983295.33,D    +E,Low Producing Grassland
46.0,1,-36.283437,174.689056,1751690.68,5983290.159999999,D    +E,Low Producing Grassland
46.0,1,-36.28272,174.685275,1751352.39,5983375.55,E    +F,Low Producing Grassland
46.0,1,-36.282812,174.685368,1751360.63,5983365.21,E    +F,Low Producing Grassland
225.0,1,-36.28254,174.685209,1751346.84,5983395.649999999,E    +F,Low Producing Grassland
225.0,1,-36.28363,174.684917,1751318.51,5983275.23,E    +F,Low Producing Grassland
46.0,1,-36.281331,174.673982,1750340.8,5983547.27,E    +F,Low Producing Grassland
5.382,1,-36.282737,174.672613,1750215.12,5983393.45,D    +C,Low Producing Grassland
46.0,1,-36.283537,174.673084,1750255.9,5983303.95,D    +C,Low Producing Grassland
9.0,1,-36.284477,174.673926,1750329.7,5983198.359999999,E    +F,Low Producing Grassland
9.0,1,-36.284458,174.673437,1750285.86,5983201.24,D    +C,Low Producing Grassland
46.0,1,-36.284906,174.670701,1750039.28,5983155.77,C    +B,Low Producing Grassland
9.0,1,-36.287273,174.674201,1750349.03,5982887.75,D    +C,Low Producing Grassland
9.0,1,-36.287544,174.674364,1750363.2,5982857.4,D    +C,Low Producing Grassland
46.0,1,-36.285485,174.673812,1750317.54,5983086.75,D    +C,Low Producing Grassland
1.1,1,-36.285674,174.674012,1750335.15,5983065.41,D    +C,Low Producing Grassland
46.0,1,-36.285235,174.676881,1750593.7,5983109.73,E    +F,Low Producing Grassland
9.0,1,-36.285627,174.675375,1750457.68,5983068.57,E    +F,Low Producing Grassland
9.0,1,-36.285594,174.675529,1750471.56,5983071.92,E    +F,Low Producing Grassland
46.0,1,-36.285928,174.675566,1750474.24,5983034.87,D    +C,Low Producing Grassland
46.0,1,-36.285641,174.67563,1750480.56,5983066.56,E    +F,Low Producing Grassland
225.0,1,-36.286117,174.674668,1750393.26,5983015.25,D    +C,Low Producing Grassland
225.0,1,-36.286193,174.674832,1750407.81,5983006.63,D    +C,Low Producing Grassland
46.0,1,-36.285584,174.676514,1750560.01,5983071.53,E    +F,Low Producing Grassland
1.1,1,-36.286121,174.676616,1750568.14,5983011.8,E    +F,Low Producing Grassland
46.0,1,-36.286141,174.676172,1750528.23,5983010.27,D    +C,Low Producing Grassland
46.0,1,-36.286236,174.676062,1750518.17,5982999.930000001,D    +C,Low Producing Grassland
225.0,1,-36.28629,174.676386,1750547.18,5982993.42,D    +C,Low Producing Grassland
9.0,1,-36.285959,174.679303,1750809.84,5983025.59,E    +F,Low Producing Grassland
225.0,1,-36.285919,174.68011,1750882.4,5983028.75,E    +F,Low Producing Grassland
1.1,1,-36.286734,174.679614,1750836.26,5982939.149999999,E    +F,Low Producing Grassland
9.0,1,-36.286659,174.680358,1750903.27,5982946.33,E    +F,Low Producing Grassland
225.0,1,-36.286121,174.680933,1750955.91,5983005.1,E    +F,Low Producing Grassland
46.0,1,-36.286821,174.680807,1750943.28,5982927.57,E    +F,Low Producing Grassland
1.1,1,-36.286106,174.682866,1751129.55,5983003.76,E    +F,Low Producing Grassland
1.1,1,-36.28683,174.683238,1751161.52,5982922.78,E    +F,Low Producing Grassland
225.0,1,-36.287112,174.683103,1751148.89,5982891.77,E    +F,Low Producing Grassland
9.0,1,-36.286775,174.68719,1751516.56,5982922.78,E    +F,Low Producing Grassland
9.0,1,-36.286815,174.687252,1751522.11,5982918.19,E    +F,Low Producing Grassland
9.0,1,-36.284982,174.69205,1751956.59,5983114.03,D    +E,Low Producing Grassland
9.0,1,-36.284908,174.692112,1751962.24,5983122.17,D    +E,Low Producing Grassland
9.0,1,-36.284372,174.700912,1752753.67,5983167.78,F    +G,Low Producing Grassland
9.0,1,-36.284756,174.704447,1753070.46,5983119.54,C    +D',Low Producing Grassland
46.0,1,-36.287038,174.721166,1754567.56,5982839.84,F,Low Producing Grassland
225.0,1,-36.286319,174.716685,1754166.48,5982926.75,E    +F,Low Producing Grassland
46.0,1,-36.288916,174.703175,1752948.03,5982660.07,C    +D',Low Producing Grassland
9.0,1,-36.289395,174.699876,1752650.82,5982612.109999999,C    +D',Low Producing Grassland
46.0,1,-36.289342,174.69983,1752646.8,5982618.14,C    +D',Low Producing Grassland
46.0,1,-36.290596,174.682109,1751052.93,5982506.819999999,E    +F,Low Producing Grassland
225.0,1,-36.288091,174.677817,1750672.24,5982791.4,E    +F,Low Producing Grassland
46.0,1,-37.082296,175.110282,1787573.75,5893914.89,G,Sand or Gravel
46.0,1,-37.081946,175.110408,1787585.82,5893953.49,G,Sand or Gravel
225.0,1,-37.081742,175.110075,1787556.65,5893976.74,G,Sand or Gravel
225.0,1,-37.082385,175.108906,1787451.15,5893907.649999999,F    +G,Sand or Gravel
1.1,1,-37.082692,175.107866,1787357.94,5893875.63,F    +G,Sand or Gravel
225.0,1,-37.080768,175.102923,1786923.24,5894098.9,F    +G,Sand or Gravel
225.0,1,-37.080517,175.102595,1786894.73,5894127.42,F    +G,Sand or Gravel
46.0,1,-37.092196,175.118956,1788320.33,5892799.2,F    +G,Sand or Gravel
225.0,1,-37.090518,175.113538,1787842.86,5892996.149999999,F    +G,Sand or Gravel
46.0,1,-37.089988,175.112882,1787785.84,5893056.24,F    +G,Sand or Gravel
225.0,1,-37.090897,175.1142,1787900.76,5892952.72,F    +G,Sand or Gravel
225.0,1,-37.091015,175.115595,1788024.46,5892936.930000001,F    +G,Sand or Gravel
225.0,1,-37.092061,175.120423,1788451.04,5892811.26,G,Sand or Gravel
225.0,1,-37.090638,175.128815,1789200.47,5892952.51,lake,Sand or Gravel
225.0,1,-37.090507,175.129058,1789222.4,5892966.54,lake,Sand or Gravel
225.0,1,-36.290661,174.675368,1750447.39,5982510.07,D    +C,Low Producing Grassland
1.1,1,-36.289444,174.676185,1750523.1,5982643.8,D    +C,Low Producing Grassland
1.1,1,-36.289668,174.675956,1750502.05,5982619.29,D    +C,Low Producing Grassland
225.0,1,-37.088295,175.12302,1788691.2,5893224.03,G,Sand or Gravel
225.0,1,-37.088267,175.123922,1788771.47,5893225.34,G,Sand or Gravel
46.0,1,-36.50721,174.721976,1754204.52,5958413.33,E,Low Producing Grassland
46.0,1,-36.507059,174.721962,1754203.64,5958430.09,E,Low Producing Grassland
9.0,1,-36.507592,174.722491,1754249.94,5958370.119999999,E,Low Producing Grassland
9.0,1,-36.506965,174.721906,1754198.79,5958440.67,E,Low Producing Grassland
46.0,1,-36.507373,174.722506,1754251.7,5958394.37,E,Low Producing Grassland
225.0,1,-36.506113,174.721705,1754182.47,5958535.48,E,Low Producing Grassland
225.0,1,-36.496669,174.718104,1753878.64,5959588.96,E,Low Producing Grassland
225.0,1,-36.496466,174.718114,1753879.96,5959611.45,E,Low Producing Grassland
46.0,1,-36.49581,174.71839,1753905.98,5959683.77,D    +E,Low Producing Grassland
46.0,1,-36.495908,174.718496,1753915.24,5959672.75,D    +E,Low Producing Grassland
46.0,1,-36.496003,174.718478,1753913.48,5959662.17,E,Low Producing Grassland
46.0,1,-36.496175,174.718438,1753909.51,5959643.2,E,Low Producing Grassland
225.0,1,-36.505298,174.719496,1753986.24,5958629.41,E,Low Producing Grassland
46.0,1,-36.508115,174.719612,1753991.09,5958316.76,E,Low Producing Grassland
225.0,1,-36.51235,174.718662,1753897.6,5957848.45,E,Low Producing Grassland
46.0,1,-36.51371,174.719672,1753985.35,5957695.87,E,Low Producing Grassland
46.0,1,-36.514091,174.719469,1753966.39,5957653.98,,Low Producing Grassland
46.0,1,-36.509938,174.715812,1753647.13,5958120.53,E,Low Producing Grassland
225.0,1,-36.508507,174.713597,1753451.56,5958282.8,E,Low Producing Grassland
46.0,1,-36.50852,174.713809,1753470.52,5958281.04,E,Low Producing Grassland
9.0,1,-36.507667,174.713962,1753485.95,5958375.41,E,Low Producing Grassland
46.0,1,-36.507164,174.715527,1753627.06,5958428.77,E,Low Producing Grassland
225.0,1,-36.509617,174.709137,1753049.94,5958166.83,E,Low Producing Grassland
225.0,1,-36.509486,174.70908,1753045.09,5958181.38,E,Low Producing Grassland
225.0,1,-36.513939,174.712068,1753303.94,5957682.64,E,Low Producing Grassland
46.0,1,-36.514575,174.710698,1753180.03,5957614.29,E,Low Producing Grassland
225.0,1,-36.51534,174.711139,1753217.95,5957528.74,E,Low Producing Grassland
46.0,1,-36.515202,174.711328,1753235.15,5957543.74,E,Low Producing Grassland
46.0,1,-36.51411,174.706214,1752779.41,5957672.94,E,Low Producing Grassland
225.0,1,-36.513982,174.706295,1752786.9,5957687.05,E,Low Producing Grassland
9.0,1,-36.514252,174.706055,1752764.85,5957657.51,E,Low Producing Grassland
46.0,1,-36.51514,174.706464,1752799.69,5957558.29,E,Low Producing Grassland
46.0,1,-36.515615,174.704386,1752612.72,5957508.9,E    +F,Low Producing Grassland
46.0,1,-36.515279,174.704541,1752627.27,5957545.94,E,Low Producing Grassland
9.0,1,-36.515098,174.705,1752668.72,5957565.34,E,Low Producing Grassland
46.0,1,-36.514699,174.705612,1752724.28,5957608.56,E,Low Producing Grassland
46.0,1,-36.514791,174.705865,1752746.77,5957597.970000001,E,Low Producing Grassland
46.0,1,-36.51475,174.705943,1752753.83,5957602.38,E,Low Producing Grassland
46.0,1,-36.514859,174.705576,1752720.76,5957590.92,E,Low Producing Grassland
9.0,1,-36.514611,174.705979,1752757.36,5957617.819999999,E,Low Producing Grassland
46.0,1,-36.508634,174.705853,1752757.8,5958281.04,E,Low Producing Grassland
46.0,1,-36.505145,174.70747,1752909.49,5958665.57,E,Low Producing Grassland
9.0,1,-36.504748,174.70435,1752630.8,5958714.52,E,Low Producing Grassland
9.0,1,-36.503738,174.705514,1752737.07,5958824.76,D    +E,Low Producing Grassland
46.0,1,-36.4994,174.703925,1752603.24,5959308.51,E,Low Producing Grassland
225.0,1,-36.49943,174.704058,1752615.14,5959304.98,E,Low Producing Grassland
225.0,1,-36.499538,174.703444,1752559.91,5959293.95,E,Low Producing Grassland
46.0,1,-36.499488,174.703635,1752577.11,5959299.25,E,Low Producing Grassland
46.0,1,-36.499441,174.703572,1752571.6,5959304.54,E,Low Producing Grassland
46.0,1,-36.49934,174.703563,1752570.94,5959315.78,E,Low Producing Grassland
46.0,1,-36.50949,174.700622,1752287.61,5958194.39,E    +F,Low Producing Grassland
46.0,1,-36.509439,174.700556,1752281.88,5958200.119999999,E    +F,Low Producing Grassland
46.0,1,-36.509356,174.70055,1752281.44,5958209.38,E    +F,Low Producing Grassland
46.0,1,-36.692106,174.580332,1741181.85,5938118.89,D    +E,Low Producing Grassland
46.0,1,-36.686536,174.593929,1742406.88,5938716.68,D    +E,Low Producing Grassland
46.0,1,-36.686243,174.59366,1742383.37,5938749.64,D    +E,Low Producing Grassland
46.0,1,-36.686327,174.593774,1742393.39,5938740.07,D    +E,Low Producing Grassland
1.1,1,-36.686844,174.59476,1742480.59,5938681.28,D    +E,Low Producing Grassland
46.0,1,-36.687978,174.598842,1742843.16,5938549.37,D    +E,Low Producing Grassland
9.0,1,-36.688079,174.598817,1742840.76,5938538.27,D    +E,Low Producing Grassland
46.0,1,-36.68789,174.599165,1742872.25,5938558.659999999,D    +E,Low Producing Grassland
9.0,1,-36.688859,174.602385,1743158.13,5938446.38,D    +E,Low Producing Grassland
225.0,1,-36.68815,174.604382,1743337.89,5938522.04,D    +E,Low Producing Grassland
225.0,1,-36.688259,174.604576,1743355.0,5938509.64,D    +E,Low Producing Grassland
46.0,1,-36.681596,174.605372,1743438.51,5939247.71,D    +E,Low Producing Grassland
46.0,1,-36.680096,174.605156,1743422.02,5939414.430000001,D    +C,Low Producing Grassland
225.0,1,-36.680305,174.607761,1743654.4,5939387.29,D    +C,Low Producing Grassland
46.0,1,-36.680503,174.607618,1743641.21,5939365.56,D    +C,Low Producing Grassland
9.0,1,-36.680594,174.607558,1743635.67,5939355.51,D    +C,Low Producing Grassland
9.0,1,-36.680898,174.60722,1743604.93,5939322.38,D    +E,Low Producing Grassland
46.0,1,-36.682575,174.606928,1743575.69,5939136.77,D    +E,Low Producing Grassland
46.0,1,-36.682732,174.606882,1743571.35,5939119.38,D    +E,Low Producing Grassland
225.0,1,-36.683153,174.607413,1743617.97,5939071.85,D    +E,Low Producing Grassland
1.1,1,-36.682967,174.607413,1743618.28,5939092.57,D    +E,Low Producing Grassland
46.0,1,-36.683704,174.609336,1743788.74,5939007.84,D    +E,Low Producing Grassland
225.0,1,-36.696492,174.615758,1744338.71,5937579.48,C,Low Producing Grassland
46.0,1,-36.679184,174.618961,1744657.26,5939494.859999999,D    +C,Low Producing Grassland
46.0,1,-36.679133,174.619106,1744670.3,5939500.26,D    +C,Low Producing Grassland
225.0,1,-36.677354,174.619943,1744748.45,5939696.38,D    +C,Low Producing Grassland
46.0,1,-36.716654,174.57059,1740266.83,5935409.78,B    +C,Low Producing Grassland
46.0,1,-36.716924,174.570392,1740248.65,5935380.14,B    +C,Low Producing Grassland
46.0,1,-36.718438,174.571773,1740369.18,5935210.14,D    +E,Low Producing Grassland
46.0,1,-36.719564,174.575981,1740743.0,5935079.04,D    +E,Low Producing Grassland
46.0,1,-36.720009,174.577078,1740840.15,5935028.06,D    +E,Low Producing Grassland
225.0,1,-36.718893,174.579734,1741079.43,5935148.01,D    +E,Low Producing Grassland
46.0,1,-36.719044,174.58016,1741117.21,5935130.609999999,D    +E,Low Producing Grassland
46.0,1,-36.719144,174.580367,1741135.5,5935119.22,D    +E,Low Producing Grassland
46.0,1,-36.718554,174.582239,1741303.72,5935181.89,D    +E,Low Producing Grassland
9.0,1,-36.718975,174.581509,1741237.75,5935136.31,D    +E,Low Producing Grassland
225.0,1,-36.718554,174.581819,1741266.24,5935182.49,D    +E,Low Producing Grassland
46.0,1,-36.713466,174.578113,1740944.5,5935752.51,D    +E,Low Producing Grassland
46.0,1,-36.713714,174.578353,1740965.49,5935724.619999999,D    +E,Low Producing Grassland
225.0,1,-36.716686,174.584097,1741473.14,5935386.39,D    +E,Low Producing Grassland
225.0,1,-36.716764,174.585589,1741606.27,5935375.59,D    +E,Low Producing Grassland
225.0,1,-36.71727,174.585526,1741599.68,5935319.52,D    +E,Low Producing Grassland
46.0,1,-36.71786,174.585635,1741608.37,5935253.85,D    +E,Low Producing Grassland
46.0,1,-36.717273,174.585869,1741630.26,5935318.619999999,D    +E,Low Producing Grassland
225.0,1,-36.716921,174.586375,1741676.14,5935357.0,D    +E,Low Producing Grassland
46.0,1,-36.718068,174.588316,1741847.36,5935226.87,D    +E,Low Producing Grassland
