Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate
NA,0,-36.79793183393777,174.63856258144602,NA,NA
NA,0,-36.85223214002326,174.88519792895764,NA,NA
NA,0,-36.953150323033334,174.95837959175927,NA,NA
NA,0,-36.67197091449052,174.85360514972356,NA,NA
NA,0,-36.79886593353003,174.6243238148652,NA,NA
NA,0,-36.89419798245654,174.61968625759707,NA,NA
NA,0,-36.6720826822333,174.79750280756502,NA,NA
NA,0,-36.793234726693484,174.94425067765636,NA,NA
NA,0,-36.80961776068434,174.95344609957186,NA,NA
NA,0,-36.73124657329172,174.70216491356493,NA,NA
NA,0,-36.91594657804817,174.8751552064344,NA,NA
NA,0,-36.97304100776091,174.87822280324994,NA,NA
NA,0,-37.03536024410278,174.84158945078028,NA,NA
NA,0,-36.99238122720271,174.60648653306066,NA,NA
NA,0,-37.04937479095534,174.59530067484826,NA,NA
NA,0,-36.81324360268191,174.61940756145864,NA,NA
NA,0,-36.6828146382235,174.86754023641348,NA,NA
NA,0,-36.90592141775414,174.93631482621652,NA,NA
NA,0,-36.79021972035989,174.57962592434137,NA,NA
NA,0,-36.69864650648087,174.79545427871867,NA,NA
NA,0,-36.84126865724102,174.86347514562308,NA,NA
NA,0,-36.74780367165804,174.8801315687969,NA,NA
NA,0,-36.84347262056544,174.8430096306279,NA,NA
NA,0,-37.01067097354681,174.87293429406358,NA,NA
NA,0,-36.758794606197625,174.75632332799955,NA,NA
NA,0,-36.86128051830456,174.56686921412125,NA,NA
NA,0,-36.731644085794684,174.82133342003448,NA,NA
NA,0,-36.73193243229762,174.6004206590727,NA,NA
NA,0,-36.6918471721001,174.59006047392265,NA,NA
NA,0,-36.66383500304073,174.800255362913,NA,NA
NA,0,-36.89001150215045,174.95203616399317,NA,NA
NA,0,-36.795997044164686,174.56645344341175,NA,NA
NA,0,-36.6788297181949,174.93361667286604,NA,NA
NA,0,-36.73209866974503,174.94142364528028,NA,NA
NA,0,-36.76636714944616,174.78986752139403,NA,NA
NA,0,-37.01963516641408,174.80054266400634,NA,NA
NA,0,-36.99346976624802,174.74019806565715,NA,NA
NA,0,-36.82788829803467,174.690029069446,NA,NA
NA,0,-36.693618239648636,174.891386680156,NA,NA
NA,0,-36.79126143231988,174.588189576976,NA,NA
NA,0,-36.85192074505613,174.73332684826104,NA,NA
NA,0,-36.71168407890946,174.8653985240869,NA,NA
NA,0,-36.8694501769729,174.83277352241797,NA,NA
NA,0,-37.00507605550811,174.70011431951076,NA,NA
NA,0,-36.68601201912388,174.87523611061275,NA,NA
NA,0,-36.9123562367633,174.78575447624547,NA,NA
NA,0,-37.0223005427979,174.92200450370086,NA,NA
NA,0,-36.73395380433649,174.64248911779373,NA,NA
NA,0,-36.80230884049088,174.88770069502291,NA,NA
NA,0,-36.80744324354455,174.84225597813725,NA,NA
NA,0,-36.87758968165144,174.69679958283902,NA,NA
NA,0,-36.69051855811849,174.56625017285347,NA,NA
NA,0,-36.94446340156719,174.86927103692665,NA,NA
NA,0,-37.047067650500686,174.7018044823222,NA,NA
NA,0,-36.71036382578313,174.92011666329574,NA,NA
NA,0,-36.74418748086318,174.76655931774525,NA,NA
NA,0,-36.86853774618358,174.80623869275672,NA,NA
NA,0,-36.72189559182152,174.6923030513711,NA,NA
NA,0,-36.988806936237964,174.8273332441598,NA,NA
NA,0,-36.85019914805889,174.56643610255793,NA,NA
NA,0,-36.739999648369846,174.69180409548804,NA,NA
NA,0,-37.014817571360624,174.93440381050107,NA,NA
NA,0,-36.68309231614694,174.7561069529876,NA,NA
NA,0,-36.92532806079835,174.8448570698872,NA,NA
NA,0,-36.823270549438895,174.62952063832432,NA,NA
NA,0,-36.88144810656086,174.63805628478528,NA,NA
NA,0,-36.92867211345583,174.77770461844278,NA,NA
NA,0,-36.89748411849141,174.93529774568972,NA,NA
NA,0,-36.71395367123186,174.68347947536037,NA,NA
NA,0,-36.87543639028445,174.78224215473978,NA,NA
NA,0,-36.99483221825213,174.56299596749247,NA,NA
NA,0,-36.901266790740195,174.74642122345045,NA,NA
NA,0,-37.04767596777529,174.92005657156926,NA,NA
NA,0,-36.84080828940496,174.65478624593467,NA,NA
NA,0,-36.84523810967803,174.7709227625653,NA,NA
NA,0,-36.69544582711533,174.74027904257179,NA,NA
NA,0,-36.76079617291689,174.60030143171548,NA,NA
NA,0,-36.91479650065303,174.8114169638045,NA,NA
NA,0,-36.70054234033451,174.74860250944272,NA,NA
NA,0,-36.81580236274749,174.86457414733243,NA,NA
NA,0,-36.88041783422232,174.75149961788208,NA,NA
NA,0,-36.72738868081942,174.81798641182482,NA,NA
NA,0,-36.84068987807259,174.82067991703747,NA,NA
NA,0,-36.99086678260937,174.78147586001083,NA,NA
NA,0,-36.78731920281425,174.61917952964083,NA,NA
NA,0,-36.79904149407521,174.80957868065684,NA,NA
NA,0,-36.91309807039798,174.65552979683503,NA,NA
NA,0,-36.94148902213201,174.70629917312414,NA,NA
NA,0,-36.983217815775426,174.93921046633272,NA,NA
NA,0,-36.976407653559,174.60463646616788,NA,NA
NA,0,-36.842803868465126,174.5790890860744,NA,NA
NA,0,-36.87961613712832,174.66736809950322,NA,NA
NA,0,-36.66597289992496,174.67915204059332,NA,NA
NA,0,-36.834884140174836,174.81885579790918,NA,NA
NA,0,-37.009154798090464,174.90956424403933,NA,NA
NA,0,-36.96009214324877,174.673329887297,NA,NA
NA,0,-36.84192201020196,174.69950738264248,NA,NA
NA,0,-36.97306154323742,174.57034776605667,NA,NA
NA,0,-36.891209565382454,174.78766184806824,NA,NA
NA,0,-36.94598988099024,174.6674514276348,NA,NA
NA,0,-36.944321058038625,174.93714466713368,NA,NA
NA,0,-37.03992541115731,174.92297291237858,NA,NA
NA,0,-36.68762553846464,174.83535762907937,NA,NA
NA,0,-36.729137781262395,174.80792228387668,NA,NA
NA,0,-36.959274544753136,174.95190498515962,NA,NA
NA,0,-36.88914356874302,174.94265220513566,NA,NA
NA,0,-36.69176988042891,174.75962144372983,NA,NA
NA,0,-36.909239480551335,174.5961723612994,NA,NA
NA,0,-36.81387167526409,174.87135450359432,NA,NA
NA,0,-36.81211445517838,174.6428222583048,NA,NA
NA,0,-36.816693569254134,174.9569701220281,NA,NA
NA,0,-36.81229250952602,174.80883153298868,NA,NA
NA,0,-36.70650647785514,174.7555707443878,NA,NA
NA,0,-36.66639503510669,174.92609772657974,NA,NA
NA,0,-36.7241571075283,174.74019793629645,NA,NA
NA,0,-36.946493284869945,174.9209786365181,NA,NA
NA,0,-36.7178139376454,174.82154876416547,NA,NA
NA,0,-36.81166358692572,174.79115971088407,NA,NA
NA,0,-36.723385158274326,174.89774446332825,NA,NA
NA,0,-36.765967031288895,174.70833643883466,NA,NA
NA,0,-36.90556426430121,174.88372153801842,NA,NA
NA,0,-36.842127011716364,174.80360737688838,NA,NA
NA,0,-36.65347832795232,174.8958247901313,NA,NA
NA,0,-36.823216314334424,174.8546187198162,NA,NA
NA,0,-36.93187976665795,174.81889306329188,NA,NA
NA,0,-36.86099440772087,174.59495771531016,NA,NA
NA,0,-36.969755994901064,174.78023428399115,NA,NA
NA,0,-36.86952417129651,174.56294938776642,NA,NA
NA,0,-36.83578884890303,174.8800728659518,NA,NA
NA,0,-37.033238092251125,174.91684749986973,NA,NA
NA,0,-36.94892973303795,174.7093696661666,NA,NA
NA,0,-36.97509458120913,174.94615658562628,NA,NA
NA,0,-36.726128629222515,174.76454273074864,NA,NA
NA,0,-36.95334372594953,174.90819311248137,NA,NA
NA,0,-36.96049285968766,174.6885174468532,NA,NA
NA,0,-36.658429364860055,174.6268645825237,NA,NA
NA,0,-36.76369986981153,174.58640815582126,NA,NA
NA,0,-36.76498687369749,174.76734264794737,NA,NA
NA,0,-36.709915646817535,174.71714239971712,NA,NA
NA,0,-36.694860343728216,174.75759890865532,NA,NA
NA,0,-36.72345277098939,174.72674574082717,NA,NA
NA,0,-36.98548614280298,174.7616353888437,NA,NA
NA,0,-36.68360965903848,174.89475916916504,NA,NA
NA,0,-36.899825311452155,174.67408600937574,NA,NA
NA,0,-36.911676755733794,174.8109041498415,NA,NA
NA,0,-36.98363754702732,174.7685690322332,NA,NA
NA,0,-36.90758064482361,174.8023130129464,NA,NA
NA,0,-36.834869939088826,174.88632540240883,NA,NA
NA,0,-36.99813929293305,174.56365241570398,NA,NA
NA,0,-36.857375466730446,174.93955151274798,NA,NA
NA,0,-36.81380371451378,174.6348438843526,NA,NA
NA,0,-37.02477463893593,174.85031237615271,NA,NA
NA,0,-36.97202348159627,174.59734587961808,NA,NA
NA,0,-36.81579419942573,174.81746649987994,NA,NA
NA,0,-36.76335914488882,174.8746378035657,NA,NA
NA,0,-36.999179889261725,174.6492236109823,NA,NA
NA,0,-36.85076472181827,174.5660655706562,NA,NA
NA,0,-36.659709092509,174.7655251612328,NA,NA
NA,0,-36.770496586710216,174.83443759059531,NA,NA
NA,0,-36.88772842725739,174.86574633954092,NA,NA
NA,0,-36.944918163679546,174.82787182670086,NA,NA
NA,0,-37.013128374796366,174.89408324969932,NA,NA
NA,0,-36.78396470323205,174.78048107897862,NA,NA
NA,0,-36.91048786295578,174.59726098649205,NA,NA
NA,0,-36.84361634766683,174.8305577802844,NA,NA
NA,0,-36.91335172494874,174.8414563740976,NA,NA
NA,0,-36.66579016381875,174.7293728486076,NA,NA
NA,0,-37.022398016694936,174.7389732860401,NA,NA
NA,0,-36.68624796587974,174.92914950609205,NA,NA
NA,0,-36.70107857668772,174.6583755361289,NA,NA
NA,0,-36.88425239240751,174.5901645927131,NA,NA
NA,0,-37.034665063116705,174.73965810177847,NA,NA
NA,0,-36.738778966572134,174.70232252864167,NA,NA
NA,0,-36.6676484814845,174.79571863695978,NA,NA
NA,0,-36.9059134144336,174.59443015310913,NA,NA
NA,0,-36.950266116485004,174.76415983898565,NA,NA
NA,0,-36.6658902018331,174.92003071712327,NA,NA
NA,0,-36.67152933143079,174.83800755919887,NA,NA
NA,0,-36.69261126508936,174.91637907385825,NA,NA
NA,0,-36.65963837821037,174.8986132478714,NA,NA
NA,0,-36.904490320384504,174.8364581008814,NA,NA
NA,0,-36.82839001370594,174.9592786285467,NA,NA
NA,0,-36.91031464217231,174.58685017790646,NA,NA
NA,0,-36.70076546035707,174.67172003038226,NA,NA
NA,0,-36.74911661213264,174.71071629518642,NA,NA
NA,0,-36.81997380927205,174.7165777174197,NA,NA
NA,0,-36.90573121458292,174.93122432645407,NA,NA
NA,0,-36.864204310998325,174.79638532282783,NA,NA
NA,0,-36.85680499710143,174.8005772836879,NA,NA
NA,0,-36.7114355718717,174.74357213893904,NA,NA
NA,0,-37.04954681480304,174.81398567626252,NA,NA
NA,0,-36.88442148081958,174.9195709653571,NA,NA
NA,0,-37.02096905028448,174.62551809301598,NA,NA
NA,0,-36.83741542529315,174.57627983637155,NA,NA
NA,0,-36.77999592246488,174.87992542436345,NA,NA
NA,0,-36.957459959946576,174.5645926466584,NA,NA
NA,0,-36.89909966075793,174.77703654164446,NA,NA
NA,0,-36.68653961699456,174.60702130956577,NA,NA
NA,0,-36.7865592150949,174.7080346306227,NA,NA
NA,0,-36.92596966000274,174.582236284893,NA,NA
NA,0,-36.8823024190031,174.8962281071022,NA,NA
NA,0,-36.86993473703042,174.80739898117258,NA,NA
NA,0,-36.721249254141,174.95136369759214,NA,NA
NA,0,-36.979210721980785,174.92482588853684,NA,NA
NA,0,-36.80762794306502,174.6601105101779,NA,NA
NA,0,-36.71686891624704,174.70241527346894,NA,NA
NA,0,-36.69484299300238,174.86454873973503,NA,NA
NA,0,-36.68639252306893,174.5660758982785,NA,NA
NA,0,-36.89024030528963,174.93184137171133,NA,NA
NA,0,-36.67286498453468,174.73229750799015,NA,NA
NA,0,-36.97755383588374,174.563980679065,NA,NA
NA,0,-36.937687745597216,174.7189795641601,NA,NA
NA,0,-36.94381863847375,174.88912794807925,NA,NA
NA,0,-36.91316665103659,174.70403837248682,NA,NA
NA,0,-36.84053066670895,174.66875500831753,NA,NA
NA,0,-36.78083761129528,174.60028853373603,NA,NA
NA,0,-36.90011811805889,174.9376525285095,NA,NA
NA,0,-36.83854669649154,174.78917861137538,NA,NA
NA,0,-37.03838471071795,174.7730358035676,NA,NA
NA,0,-36.70912257125601,174.73711909348145,NA,NA
NA,0,-36.76307992767543,174.72931098727508,NA,NA
NA,0,-36.90916319219396,174.71417795917017,NA,NA
NA,0,-37.006286493502564,174.7013368936628,NA,NA
NA,0,-36.72944280356169,174.85114602440967,NA,NA
NA,0,-36.78059417763725,174.8847007121332,NA,NA
NA,0,-36.87606060272083,174.7673718905449,NA,NA
NA,0,-37.023970548156655,174.60050854975358,NA,NA
NA,0,-36.80715382769704,174.72534213246777,NA,NA
NA,0,-36.87796687912196,174.66230280058457,NA,NA
NA,0,-36.8526500527747,174.88227788874877,NA,NA
NA,0,-36.94521470330656,174.62704643964767,NA,NA
NA,0,-37.008863173984,174.59150946600363,NA,NA
NA,0,-36.69583607604727,174.8159624331072,NA,NA
NA,0,-36.98532562218607,174.89566067200153,NA,NA
NA,0,-36.782240650057794,174.63719015264883,NA,NA
NA,0,-36.97076569469646,174.86452203257008,NA,NA
NA,0,-36.81358360396698,174.8696585537307,NA,NA
NA,0,-37.043764206580825,174.83588396696373,NA,NA
NA,0,-36.99635371314362,174.7244329634495,NA,NA
NA,0,-36.901521450933075,174.7967659919895,NA,NA
NA,0,-36.838098435290156,174.8296571264416,NA,NA
NA,0,-36.78669098522514,174.59449648432434,NA,NA
NA,0,-36.812288022693245,174.74209850592538,NA,NA
NA,0,-36.67519199838862,174.7028982517682,NA,NA
NA,0,-36.98819715501741,174.89942131036892,NA,NA
NA,0,-36.813684987369925,174.7720847106911,NA,NA
NA,0,-36.99227887112647,174.65501745058222,NA,NA
NA,0,-36.76787457494065,174.91233112117274,NA,NA
NA,0,-36.99863513214514,174.70905236279592,NA,NA
NA,0,-36.69905226156116,174.92663032509384,NA,NA
NA,0,-36.68194537963718,174.8752482446283,NA,NA
NA,0,-36.86843285961077,174.67490372894332,NA,NA
NA,0,-36.76862330287695,174.93933418331665,NA,NA
NA,0,-36.7856326197274,174.88989070275798,NA,NA
NA,0,-36.75685237720609,174.82802976299075,NA,NA
NA,0,-36.90919481571764,174.8432661625929,NA,NA
NA,0,-36.668757433816786,174.64063070653006,NA,NA
NA,0,-36.996830550953746,174.5920914598182,NA,NA
NA,0,-36.79711881512776,174.60184463471174,NA,NA
NA,0,-36.838499314244835,174.84884854633358,NA,NA
NA,0,-37.02507180888206,174.72397180696947,NA,NA
NA,0,-37.04922446189449,174.77992050232365,NA,NA
NA,0,-36.687321016564965,174.79847252652047,NA,NA
NA,0,-36.87316561676562,174.62776692122222,NA,NA
NA,0,-36.954217901453376,174.95412613650782,NA,NA
NA,0,-37.01687371954322,174.79916624775154,NA,NA
NA,0,-36.81299685388804,174.69276036307215,NA,NA
NA,0,-36.78605098547414,174.94122948966918,NA,NA
NA,0,-36.93021992519498,174.90165813066065,NA,NA
NA,0,-37.02899603722617,174.90860531613228,NA,NA
NA,0,-36.747936975676566,174.7659349075891,NA,NA
NA,0,-36.67979369461536,174.68642291262745,NA,NA
NA,0,-36.76617250386626,174.83093919385223,NA,NA
NA,0,-36.828034824784844,174.74815979212522,NA,NA
NA,0,-36.875343908090144,174.67720522865653,NA,NA
NA,0,-37.03568288488314,174.65194399267435,NA,NA
NA,0,-36.69850810430944,174.82461994498968,NA,NA
NA,0,-37.03891258724034,174.56173543337732,NA,NA
NA,0,-36.850659469421956,174.75267536280677,NA,NA
NA,0,-36.94577064663172,174.95364053122697,NA,NA
NA,0,-36.759429381880906,174.64334959996864,NA,NA
NA,0,-36.9016050959006,174.83530550044028,NA,NA
NA,0,-37.0395787245594,174.59349787723272,NA,NA
NA,0,-36.66934964722022,174.6130490828678,NA,NA
NA,0,-37.018981596920646,174.83015783097593,NA,NA
NA,0,-36.699011233262716,174.71930535728112,NA,NA
NA,0,-36.974129426851874,174.66007358333096,NA,NA
NA,0,-36.71327226543799,174.7082831334695,NA,NA
NA,0,-36.727978174295274,174.68853019842877,NA,NA
NA,0,-37.04170793788508,174.92899261875075,NA,NA
NA,0,-36.65601507015526,174.79039313899352,NA,NA
NA,0,-36.98051828211174,174.60416593518107,NA,NA
NA,0,-36.76030846135691,174.64729976918548,NA,NA
NA,0,-37.03217585999519,174.87696425909175,NA,NA
NA,0,-36.86372709916905,174.67915747513993,NA,NA
NA,0,-36.8612507509999,174.80004796817897,NA,NA
NA,0,-36.88943563718349,174.59604173613712,NA,NA
NA,0,-36.734975358098744,174.5903277514875,NA,NA
NA,0,-37.04032958373428,174.68936917105688,NA,NA
NA,0,-36.824538788013164,174.80964447859674,NA,NA
NA,0,-36.817163546383384,174.89572462256996,NA,NA
NA,0,-36.72568068150431,174.87916173696516,NA,NA
NA,0,-36.67176621137187,174.86127932615577,NA,NA
NA,0,-36.721637815516445,174.74306149384006,NA,NA
NA,0,-36.718244447838515,174.78674358766526,NA,NA
NA,0,-36.869413684960456,174.6382611079514,NA,NA
NA,0,-36.774670992139725,174.94774555139242,NA,NA
NA,0,-37.003094577975574,174.59608676372096,NA,NA
NA,0,-36.90153638832271,174.77471280734986,NA,NA
NA,0,-36.74352917009965,174.84941074125467,NA,NA
NA,0,-36.80934568075463,174.87614709272978,NA,NA
NA,0,-36.66261594910174,174.87996329948305,NA,NA
NA,0,-36.83522369572893,174.73236362434923,NA,NA
NA,0,-37.03285722201691,174.75348770119248,NA,NA
NA,0,-36.931681788899006,174.5824741678685,NA,NA
NA,0,-36.757706641126425,174.75539191955698,NA,NA
NA,0,-36.842517611104995,174.71364450737832,NA,NA
NA,0,-36.693219111673535,174.74896699221804,NA,NA
NA,0,-36.65376889631152,174.6669142065011,NA,NA
NA,0,-36.754814837872985,174.7808806511946,NA,NA
NA,0,-36.85053320042789,174.5893745579198,NA,NA
NA,0,-36.657082962617274,174.58411941215397,NA,NA
NA,0,-36.93609827784822,174.84028349559753,NA,NA
NA,0,-36.65490355957299,174.60634589338676,NA,NA
NA,0,-36.810702599585056,174.79642607033253,NA,NA
NA,0,-36.992479694914074,174.7806892747432,NA,NA
NA,0,-36.79093702509999,174.86445382716133,NA,NA
NA,0,-36.81131637562066,174.83481839070095,NA,NA
NA,0,-36.66156525583938,174.63856689374893,NA,NA
NA,0,-36.65748539576307,174.8418975756876,NA,NA
NA,0,-36.968757124990226,174.69759594224394,NA,NA
NA,0,-36.69396845344454,174.66851402636618,NA,NA
NA,0,-36.97608292140067,174.87819245321674,NA,NA
NA,0,-36.700842689257115,174.5886366756074,NA,NA
NA,0,-36.81538884183392,174.6312732201442,NA,NA
NA,0,-36.79601603364572,174.6937657720782,NA,NA
NA,0,-36.73686750587076,174.84883594889192,NA,NA
NA,0,-36.6912893413566,174.9175282470323,NA,NA
NA,0,-36.91420547552407,174.71595387564972,NA,NA
NA,0,-36.881546379812065,174.56589431440457,NA,NA
NA,0,-36.96442187959329,174.66728183425963,NA,NA
NA,0,-37.01410056138412,174.72658109594136,NA,NA
NA,0,-36.93711937163025,174.7879550883919,NA,NA
NA,0,-37.048433462623514,174.8883559798263,NA,NA
NA,0,-36.865060134045784,174.83317592166364,NA,NA
NA,0,-36.93985791439191,174.88909159455446,NA,NA
NA,0,-36.89390366254374,174.61206244485453,NA,NA
NA,0,-36.74865819271654,174.7213430793397,NA,NA
NA,0,-36.8985754808411,174.6999950978346,NA,NA
NA,0,-36.91894316067919,174.67249763751403,NA,NA
NA,0,-36.73119995556772,174.8590848749876,NA,NA
NA,0,-36.67391925891861,174.7657921647094,NA,NA
NA,0,-36.76163518615067,174.87568750571458,NA,NA
NA,0,-36.67815718082711,174.71979125685988,NA,NA
NA,0,-36.82124058296904,174.64560717655345,NA,NA
NA,0,-36.68390685906633,174.9255429335311,NA,NA
NA,0,-36.747850778046995,174.95706985196097,NA,NA
NA,0,-36.74637190103531,174.93312091793862,NA,NA
NA,0,-37.033316393848516,174.79942011538893,NA,NA
NA,0,-36.823123432230204,174.70851583959535,NA,NA
NA,0,-36.80592104764656,174.76688258400185,NA,NA
NA,0,-36.78853541575372,174.83629002425818,NA,NA
NA,0,-36.83505747681484,174.95517547292633,NA,NA
NA,0,-36.70667169513181,174.7741450275667,NA,NA
NA,0,-36.838529219292106,174.82525792060417,NA,NA
NA,0,-36.72166323587298,174.65000538662076,NA,NA
NA,0,-36.659343221224844,174.56491017121823,NA,NA
NA,0,-36.87745736697689,174.89360481206327,NA,NA
NA,0,-36.999845983460546,174.80747704714537,NA,NA
NA,0,-36.865792961232366,174.94677876498548,NA,NA
NA,0,-36.7389962692745,174.94639232479034,NA,NA
NA,0,-36.781804773118346,174.81616592112928,NA,NA
NA,0,-36.666576410178095,174.90852352403104,NA,NA
NA,0,-36.85904335677624,174.95877447066826,NA,NA
NA,0,-36.974967336934064,174.70927065419033,NA,NA
NA,0,-37.03629155158997,174.66363010335712,NA,NA
NA,0,-36.93002246562392,174.6823685340956,NA,NA
NA,0,-36.98152122246102,174.56051808441057,NA,NA
NA,0,-36.69578320207074,174.63896964997053,NA,NA
NA,0,-36.91897391239181,174.8937573650293,NA,NA
NA,0,-36.85343759823591,174.83649372797458,NA,NA
NA,0,-36.77702881367877,174.66237304298207,NA,NA
NA,0,-36.790040572732686,174.90550574785098,NA,NA
NA,0,-36.863582845870404,174.65708763118832,NA,NA
NA,0,-36.9509402432479,174.73774681495502,NA,NA
NA,0,-36.68829319663346,174.6946579841338,NA,NA
NA,0,-36.68336344184354,174.70752218471839,NA,NA
NA,0,-36.67732835775241,174.62503601288424,NA,NA
NA,0,-36.94954701932147,174.67056946683675,NA,NA
NA,0,-36.74495677817613,174.64103227261452,NA,NA
NA,0,-36.95271605467424,174.72450629699975,NA,NA
NA,0,-36.975141178164634,174.82007770830765,NA,NA
NA,0,-36.830680447630584,174.79984420746564,NA,NA
NA,0,-36.82020712057129,174.78241994850336,NA,NA
NA,0,-36.87777840700001,174.82088016452266,NA,NA
NA,0,-36.79358707880601,174.92402265252542,NA,NA
NA,0,-36.939562941342594,174.6607290557027,NA,NA
NA,0,-36.673794058617204,174.56314540704713,NA,NA
NA,0,-36.81828746078536,174.60673870364204,NA,NA
NA,0,-36.813663171790544,174.82771161304785,NA,NA
NA,0,-36.92672732667998,174.61469814585521,NA,NA
NA,0,-36.76130240019411,174.63608750537037,NA,NA
NA,0,-36.85114982184023,174.74188189342618,NA,NA
NA,0,-36.70445720106363,174.58720095468686,NA,NA
NA,0,-36.65360971549526,174.8341045936942,NA,NA
NA,0,-36.71013154117391,174.68260108040644,NA,NA
NA,0,-36.70186272170395,174.76381771726534,NA,NA
NA,0,-36.81116600232199,174.77866942923515,NA,NA
NA,0,-36.8855892540887,174.85746931605038,NA,NA
NA,0,-36.92534359144047,174.56364036113024,NA,NA
NA,0,-36.72928238110617,174.58320325579496,NA,NA
NA,0,-36.829402804374695,174.8261312506534,NA,NA
NA,0,-36.73259817231447,174.87474693985655,NA,NA
NA,0,-36.720637776050715,174.76954579962415,NA,NA
NA,0,-36.67805504314601,174.65684176407754,NA,NA
NA,0,-36.816962119471285,174.81154664888976,NA,NA
NA,0,-36.73120742822066,174.68606227826328,NA,NA
NA,0,-36.722670662868765,174.83841010680422,NA,NA
NA,0,-36.86624197801575,174.76752162160352,NA,NA
NA,0,-37.00368198035285,174.67999652190133,NA,NA
NA,0,-36.901919435244054,174.81137034542857,NA,NA
NA,0,-36.788130396883936,174.63637166185305,NA,NA
NA,0,-37.01850335625932,174.63963502584025,NA,NA
NA,0,-36.8895342644304,174.63809696421026,NA,NA
NA,0,-36.69204261805862,174.7808516835235,NA,NA
NA,0,-36.744139121845365,174.78960741771385,NA,NA
NA,0,-36.88495862139389,174.74477964624762,NA,NA
NA,0,-36.79110313877463,174.737189619001,NA,NA
NA,0,-36.74495340352878,174.6981706321612,NA,NA
NA,0,-36.89207123331726,174.79296205559746,NA,NA
NA,0,-36.745548834558576,174.7120238063298,NA,NA
NA,0,-36.670426740311086,174.85456577245145,NA,NA
NA,0,-36.795919040031734,174.6801855024323,NA,NA
NA,0,-36.66416990123689,174.86142789566887,NA,NA
NA,0,-36.75008125184104,174.8013661783561,NA,NA
NA,0,-37.01715022847057,174.87854801196605,NA,NA
NA,0,-36.89811680614948,174.76735168755053,NA,NA
NA,0,-36.875287746358666,174.82134251616893,NA,NA
NA,0,-36.868448360450564,174.74913955623282,NA,NA
NA,0,-36.98068800689653,174.58850007284434,NA,NA
NA,0,-36.835494126938286,174.85839622369033,NA,NA
NA,0,-37.0122943257913,174.6103053647466,NA,NA
NA,0,-37.021891023498036,174.912038989868,NA,NA
NA,0,-36.78534345086664,174.8993831782043,NA,NA
NA,0,-36.711539544072004,174.77643753312526,NA,NA
NA,0,-36.80410190885887,174.9181298788078,NA,NA
NA,0,-36.8498407676816,174.64383755879476,NA,NA
NA,0,-36.878270315192644,174.9089672367461,NA,NA
NA,0,-36.902201624307786,174.57534608984366,NA,NA
NA,0,-36.68843136057257,174.69102628840133,NA,NA
NA,0,-36.78770320313051,174.8376689688675,NA,NA
NA,0,-36.69859047336504,174.5872367511876,NA,NA
NA,0,-36.843511627055705,174.86733291963114,NA,NA
NA,0,-36.664061413239686,174.6219412052445,NA,NA
NA,0,-36.90581503491849,174.68960158493368,NA,NA
NA,0,-36.843606397882105,174.92214279308914,NA,NA
NA,0,-36.7114805649966,174.6899428343773,NA,NA
NA,0,-37.03233665535227,174.8641889728978,NA,NA
NA,0,-36.78434718539938,174.59869736464694,NA,NA
NA,0,-36.87314010579139,174.60844793258235,NA,NA
NA,0,-36.8176774950698,174.82961977612226,NA,NA
NA,0,-37.01683920407668,174.5896469447203,NA,NA
NA,0,-36.78523283302784,174.65061968745664,NA,NA
NA,0,-36.840251465141776,174.6688940977119,NA,NA
NA,0,-36.82047739299014,174.81313402973115,NA,NA
NA,0,-36.944275558833034,174.60277315465734,NA,NA
NA,0,-37.01491479985416,174.90848685553297,NA,NA
NA,0,-36.816199818905446,174.71889252005144,NA,NA
NA,0,-36.730393703095615,174.95449301827696,NA,NA
NA,0,-36.89401282677427,174.58531225532295,NA,NA
NA,0,-36.69362038969994,174.95308661902322,NA,NA
NA,0,-36.7668482715264,174.66856463164092,NA,NA
NA,0,-36.937041437905286,174.80731903513893,NA,NA
NA,0,-36.71752763688564,174.64030443033204,NA,NA
NA,0,-36.82283874712885,174.6361734832078,NA,NA
NA,0,-37.034260464925325,174.91422381376844,NA,NA
NA,0,-36.74384568277746,174.59457484943792,NA,NA
NA,0,-36.74035176616162,174.6697163537517,NA,NA
NA,0,-36.867954651080076,174.67548362374305,NA,NA
NA,0,-36.93072538012639,174.76458374964074,NA,NA
NA,0,-36.81907044490799,174.83883476745336,NA,NA
NA,0,-36.777058457769456,174.7519011826627,NA,NA
NA,0,-36.663230479974295,174.7331687654741,NA,NA
NA,0,-37.04612576533109,174.75385132314636,NA,NA
NA,0,-36.758746976498514,174.62708661690354,NA,NA
NA,0,-36.80168726434931,174.80319216795266,NA,NA
NA,0,-36.68990803547204,174.77768385032192,NA,NA
NA,0,-37.02836575387046,174.7659798143804,NA,NA
NA,0,-36.677165591251104,174.8507485659234,NA,NA
NA,0,-36.74338419819251,174.9284623453766,NA,NA
NA,0,-36.881298498809336,174.89143574530257,NA,NA
NA,0,-36.659938419703394,174.8676138141565,NA,NA
NA,0,-37.01884101266042,174.82491158688438,NA,NA
NA,0,-36.700311528239396,174.77539464863017,NA,NA
NA,0,-36.7152055262588,174.84500150190664,NA,NA
NA,0,-36.8866500498727,174.62906188763677,NA,NA
NA,0,-36.81212855903432,174.63817883873358,NA,NA
NA,0,-36.954253379721195,174.87672562593593,NA,NA
NA,0,-36.98964039720595,174.5842749062367,NA,NA
